,Amphibians,Reptiles,Mammals
1656,17,32,101
1657,17,32,101
1658,17,32,101
1659,17,32,101
1660,17,33,101
1661,17,33,101
1662,17,33,102
1663,17,33,102
1664,17,35,102
1665,17,35,102
1666,17,37,102
1667,17,38,102
1668,17,38,103
1669,17,38,104
1670,17,39,104
1671,17,39,105
1672,0,10,35
1673,17,43,107
1674,17,44,107
1675,17,44,107
1676,17,44,108
1677,17,44,109
1678,17,44,109
1679,17,44,111
1680,17,44,111
1681,17,45,111
1682,17,48,109
1683,17,52,110
1684,17,52,111
1685,17,50,114
1686,17,53,115
1687,17,60,117
1688,17,64,117
1689,18,67,117
1690,19,68,119
1691,20,67,122
1692,21,67,123
1693,22,68,124
1694,24,70,124
1695,27,65,125
1696,23,61,127
1697,26,61,128
1698,27,57,128
1699,36,61,127
1700,41,65,126
1701,43,59,124
1702,47,59,125
1703,46,58,125
1704,46,58,124
1705,41,56,123
1706,40,55,123
1707,38,55,122
1708,34,49,120
1709,32,47,119
1710,28,47,114
1711,27,46,112
1712,27,45,111
1713,24,40,106
1714,17,31,99
1715,17,32,99
1716,17,32,100
1717,17,31,100
1718,17,31,100
1719,17,31,100
1720,17,31,101
1721,17,30,101
1722,17,31,101
1723,17,32,101
1724,17,32,101
1725,17,32,101
1726,17,33,101
1727,17,33,101
1728,17,33,102
1729,17,33,102
1730,17,34,102
1731,17,35,102
1732,17,35,102
1733,17,37,102
1734,17,38,103
1735,17,38,103
1736,17,39,105
1737,17,39,105
1738,17,39,105
1739,17,40,105
1740,17,43,107
1741,17,44,107
1742,17,44,108
1743,17,45,108
1744,17,44,109
1745,17,44,111
1746,17,44,111
1747,17,45,111
1748,17,46,110
1749,17,48,110
1750,17,51,111
1751,17,50,113
1752,17,53,115
1753,17,53,115
1754,17,60,117
1755,17,65,117
1756,18,66,118
1757,20,67,119
1758,20,68,122
1759,22,67,123
1760,23,69,124
1761,25,66,125
1762,28,66,126
1763,24,63,127
1764,27,57,130
1765,30,57,130
1766,38,64,127
1767,40,59,128
1768,46,59,127
1769,48,60,129
1770,46,60,127
1771,45,59,126
1772,42,57,125
1773,41,53,125
1774,39,54,123
1775,33,49,121
1776,31,46,119
1777,28,46,114
1778,28,46,113
1779,26,44,110
1780,0,4,26
1781,17,31,99
1782,17,32,100
1783,17,32,100
1784,17,31,101
1785,17,31,101
1786,17,31,101
1787,17,31,101
1788,17,30,101
1789,17,31,101
1790,17,32,101
1791,17,32,101
1792,17,33,101
1793,17,33,101
1794,17,33,101
1795,17,33,102
1796,17,34,102
1797,17,34,102
1798,17,35,102
1799,17,36,101
1800,17,37,103
1801,17,38,103
1802,17,38,104
1803,17,39,105
1804,17,39,105
1805,17,39,105
1806,0,8,35
1807,17,43,108
1808,17,44,108
1809,17,45,108
1810,17,45,109
1811,17,45,110
1812,17,44,111
1813,17,45,111
1814,17,45,110
1815,17,48,111
1816,17,49,111
1817,17,51,113
1818,17,51,114
1819,17,53,115
1820,17,57,116
1821,17,61,117
1822,18,65,118
1823,19,66,118
1824,20,67,121
1825,21,67,124
1826,22,68,125
1827,25,66,126
1828,27,68,127
1829,28,65,128
1830,27,62,130
1831,29,57,129
1832,31,59,128
1833,39,62,128
1834,43,59,130
1835,46,59,130
1836,47,58,127
1837,45,58,128
1838,45,56,128
1839,41,55,126
1840,40,55,124
1841,38,54,123
1842,34,50,121
1843,30,47,118
1844,29,46,115
1845,29,45,114
1846,26,41,110
1847,0,4,26
1848,17,28,99
1849,17,31,101
1850,17,32,101
1851,17,31,101
1852,17,31,101
1853,17,31,101
1854,17,31,101
1855,17,31,101
1856,17,31,101
1857,17,31,101
1858,17,33,101
1859,17,33,101
1860,17,33,101
1861,17,33,101
1862,17,33,101
1863,17,33,102
1864,17,34,102
1865,17,34,102
1866,17,35,102
1867,17,36,103
1868,17,38,103
1869,17,38,103
1870,17,38,104
1871,17,39,105
1872,17,39,105
1873,0,8,35
1874,17,42,108
1875,17,43,108
1876,17,45,108
1877,17,45,108
1878,17,45,110
1879,17,45,111
1880,17,45,111
1881,17,45,111
1882,17,47,112
1883,17,48,112
1884,17,49,112
1885,17,50,114
1886,17,51,114
1887,17,56,116
1888,17,57,117
1889,17,62,119
1890,19,62,119
1891,19,66,119
1892,20,67,123
1893,21,68,126
1894,23,68,127
1895,25,66,127
1896,28,66,128
1897,30,66,129
1898,29,63,130
1899,29,59,127
1900,30,59,128
1901,41,60,131
1902,44,58,131
1903,48,56,130
1904,47,57,128
1905,46,57,128
1906,47,54,128
1907,44,55,125
1908,42,56,126
1909,38,53,124
1910,35,51,121
1911,30,51,116
1912,29,48,115
1913,28,47,112
1914,26,42,109
1915,0,4,26
1916,15,8,89
1917,17,31,101
1918,17,32,101
1919,17,32,101
1920,17,31,101
1921,17,31,101
1922,17,31,101
1923,17,31,101
1924,17,31,101
1925,17,32,101
1926,17,32,101
1927,17,33,101
1928,17,33,101
1929,17,33,101
1930,17,33,101
1931,17,33,101
1932,17,34,102
1933,17,34,102
1934,17,34,102
1935,17,34,102
1936,17,36,102
1937,17,37,102
1938,17,38,104
1939,17,39,104
1940,17,39,105
1941,17,40,108
1942,17,42,109
1943,17,42,108
1944,17,43,108
1945,17,45,109
1946,17,45,109
1947,17,45,109
1948,17,46,110
1949,17,46,111
1950,17,47,113
1951,17,48,112
1952,17,49,112
1953,17,48,114
1954,17,51,115
1955,17,53,116
1956,17,55,117
1957,17,60,118
1958,19,62,119
1959,19,63,119
1960,19,66,121
1961,21,65,124
1962,23,67,127
1963,24,64,127
1964,26,65,128
1965,29,66,129
1966,32,67,131
1967,33,62,131
1968,29,58,131
1969,37,62,131
1970,43,60,131
1971,45,56,130
1972,46,56,128
1973,48,55,129
1974,47,56,128
1975,47,55,128
1976,44,56,126
1977,42,55,126
1978,39,53,123
1979,33,51,119
1980,29,51,116
1981,28,47,115
1982,26,46,112
1983,0,4,26
1984,17,11,100
1985,17,31,90
1986,17,32,101
1987,17,32,101
1988,17,31,101
1989,17,31,101
1990,17,31,101
1991,17,31,101
1992,17,31,101
1993,17,31,101
1994,17,32,101
1995,17,32,101
1996,17,33,101
1997,17,33,101
1998,17,33,101
1999,17,33,101
2000,17,34,101
2001,17,34,102
2002,17,34,101
2003,17,34,101
2004,17,34,101
2005,17,35,101
2006,17,37,102
2007,17,39,104
2008,17,39,105
2009,0,6,26
2010,17,41,109
2011,17,42,109
2012,17,42,108
2013,17,44,109
2014,17,45,109
2015,17,45,109
2016,17,46,111
2017,17,46,111
2018,17,46,113
2019,17,47,113
2020,17,49,113
2021,17,48,115
2022,17,50,114
2023,17,51,115
2024,17,54,116
2025,17,57,118
2026,18,58,118
2027,19,60,119
2028,19,64,119
2029,19,63,122
2030,22,63,125
2031,23,67,127
2032,25,65,128
2033,27,63,130
2034,31,65,133
2035,32,66,131
2036,34,63,131
2037,37,59,131
2038,42,62,130
2039,45,59,130
2040,46,57,131
2041,48,55,129
2042,48,55,128
2043,47,57,127
2044,46,57,127
2045,44,56,125
2046,41,54,124
2047,39,54,123
2048,32,52,120
2049,29,52,116
2050,29,49,114
2051,25,46,110
2052,0,4,26
2053,17,9,88
2054,17,32,101
2055,17,32,101
2056,17,32,101
2057,17,32,101
2058,17,31,101
2059,17,31,101
2060,17,31,101
2061,17,31,101
2062,17,31,101
2063,17,32,101
2064,17,32,101
2065,17,32,101
2066,17,33,101
2067,17,33,101
2068,17,33,101
2069,17,34,101
2070,17,34,102
2071,17,34,101
2072,17,34,101
2073,17,34,102
2074,0,9,36
2075,17,31,43
2076,15,36,102
2077,17,38,104
2078,0,10,36
2079,17,40,110
2080,17,43,109
2081,17,43,109
2082,17,43,109
2083,17,44,109
2084,17,45,111
2085,17,46,111
2086,17,46,112
2087,17,46,112
2088,17,47,113
2089,18,49,113
2090,18,48,115
2091,18,49,115
2092,18,51,114
2093,17,54,116
2094,17,54,117
2095,18,57,118
2096,19,59,118
2097,19,59,119
2098,19,64,121
2099,21,63,123
2100,23,67,128
2101,24,64,130
2102,27,64,130
2103,31,64,132
2104,30,64,131
2105,33,66,130
2106,36,63,130
2107,41,64,131
2108,43,59,131
2109,45,59,130
2110,48,56,130
2111,48,55,128
2112,48,57,128
2113,48,56,127
2114,46,57,125
2115,44,56,124
2116,41,54,124
2117,38,53,122
2118,33,52,118
2119,29,52,116
2120,27,50,114
2121,23,46,109
2122,0,4,26
2123,17,8,87
2124,17,32,101
2125,17,32,101
2126,17,32,101
2127,17,32,101
2128,17,31,101
2129,17,31,101
2130,17,31,101
2131,17,31,101
2132,17,31,101
2133,17,31,101
2134,17,32,101
2135,17,32,101
2136,17,32,101
2137,17,33,101
2138,17,33,101
2139,17,34,101
2140,17,34,101
2141,17,34,101
2142,0,5,26
2143,0,5,26
2144,0,5,26
2145,0,5,26
2146,0,5,26
2147,0,6,26
2148,0,6,26
2149,19,37,110
2150,18,41,110
2151,18,41,109
2152,18,43,110
2153,18,44,112
2154,18,45,111
2155,18,46,110
2156,18,46,112
2157,17,47,112
2158,18,48,113
2159,18,49,113
2160,18,49,115
2161,18,49,115
2162,18,51,115
2163,18,55,115
2164,18,55,117
2165,17,57,117
2166,18,56,118
2167,19,59,118
2168,19,61,121
2169,19,62,123
2170,23,66,127
2171,23,67,128
2172,27,64,129
2173,32,63,131
2174,29,64,130
2175,31,63,132
2176,33,62,131
2177,38,61,132
2178,41,61,130
2179,45,60,131
2180,43,60,130
2181,49,52,129
2182,47,58,128
2183,49,60,128
2184,47,56,126
2185,45,56,125
2186,43,54,124
2187,41,54,124
2188,39,53,121
2189,34,52,117
2190,28,52,116
2191,25,48,111
2192,0,4,26
2193,18,10,98
2194,17,32,100
2195,17,32,101
2196,17,32,101
2197,17,32,101
2198,17,31,101
2199,17,31,101
2200,17,31,101
2201,17,31,101
2202,17,31,101
2203,17,31,101
2204,17,31,101
2205,17,32,101
2206,17,32,101
2207,17,32,101
2208,17,33,101
2209,17,34,101
2210,17,34,101
2211,17,34,101
2212,0,9,36
2213,0,5,26
2214,0,5,26
2215,0,5,26
2216,0,4,26
2217,19,9,94
2218,20,14,107
2219,20,39,108
2220,20,39,109
2221,20,40,110
2222,20,41,112
2223,19,44,112
2224,18,45,112
2225,18,47,111
2226,18,48,111
2227,18,48,112
2228,19,49,113
2229,19,49,113
2230,19,51,114
2231,19,51,115
2232,19,51,115
2233,18,55,115
2234,18,55,116
2235,18,56,117
2236,18,55,119
2237,19,57,119
2238,19,60,119
2239,19,62,122
2240,21,63,125
2241,24,64,127
2242,25,63,129
2243,29,63,130
2244,31,62,129
2245,30,63,131
2246,32,64,131
2247,35,62,130
2248,38,59,130
2249,41,59,130
2250,45,59,132
2251,46,56,131
2252,47,54,129
2253,47,60,128
2254,49,59,127
2255,47,57,126
2256,45,56,125
2257,43,54,124
2258,41,53,123
2259,36,52,121
2260,33,52,118
2261,29,53,116
2262,24,47,110
2263,19,8,86
2264,18,32,97
2265,18,32,100
2266,18,32,100
2267,17,32,101
2268,17,32,101
2269,17,31,101
2270,17,31,101
2271,17,31,101
2272,17,31,101
2273,17,31,101
2274,17,31,101
2275,17,31,101
2276,17,32,101
2277,17,32,101
2278,17,32,101
2279,17,32,101
2280,17,33,101
2281,17,34,101
2282,0,9,36
2283,17,33,100
2284,0,7,35
2285,0,5,26
2286,0,5,26
2287,0,4,26
2288,0,4,26
2289,20,14,105
2290,20,24,107
2291,20,39,108
2292,20,39,110
2293,20,40,110
2294,20,43,113
2295,20,43,112
2296,20,47,112
2297,20,49,110
2298,21,49,112
2299,20,49,113
2300,19,49,113
2301,19,52,113
2302,19,50,115
2303,19,51,116
2304,19,55,116
2305,19,55,117
2306,19,56,117
2307,20,55,117
2308,20,56,119
2309,19,57,119
2310,19,59,120
2311,21,62,124
2312,24,64,125
2313,26,65,129
2314,30,62,129
2315,32,59,129
2316,31,60,128
2317,32,60,130
2318,34,59,131
2319,37,59,130
2320,39,57,130
2321,42,58,131
2322,43,58,133
2323,47,55,131
2324,47,56,129
2325,48,58,127
2326,48,59,127
2327,47,58,126
2328,44,54,125
2329,42,53,123
2330,40,53,122
2331,35,52,120
2332,31,52,116
2333,27,52,116
2334,23,47,109
2335,2,4,26
2336,19,32,98
2337,19,32,100
2338,18,32,100
2339,18,32,100
2340,17,32,101
2341,17,31,101
2342,17,31,101
2343,17,31,101
2344,17,31,101
2345,17,31,101
2346,17,31,101
2347,17,31,101
2348,17,31,101
2349,17,32,101
2350,17,32,101
2351,17,32,101
2352,17,32,101
2353,17,34,101
2354,17,34,101
2355,17,31,89
2356,0,7,26
2357,0,6,1
2358,0,9,1
2359,0,6,26
2360,0,4,26
2361,0,6,26
2362,20,16,106
2363,20,39,108
2364,20,40,109
2365,20,40,110
2366,20,40,111
2367,21,41,112
2368,21,44,112
2369,22,47,112
2370,21,49,111
2371,21,49,114
2372,21,50,114
2373,21,51,114
2374,20,53,115
2375,19,51,116
2376,19,54,116
2377,19,56,117
2378,19,56,117
2379,20,56,117
2380,21,55,117
2381,21,57,119
2382,20,58,120
2383,22,59,122
2384,24,63,124
2385,26,63,126
2386,28,62,128
2387,31,60,128
2388,32,59,128
2389,32,59,129
2390,33,59,131
2391,35,56,131
2392,38,59,130
2393,39,58,130
2394,43,57,132
2395,44,57,132
2396,48,56,131
2397,47,58,128
2398,48,59,127
2399,48,61,127
2400,47,59,126
2401,43,54,124
2402,42,53,123
2403,38,54,123
2404,35,53,116
2405,31,53,116
2406,26,53,116
2407,0,4,26
2408,19,32,98
2409,19,32,99
2410,19,32,100
2411,19,32,100
2412,18,32,101
2413,18,32,101
2414,17,31,101
2415,17,31,101
2416,17,31,101
2417,17,31,101
2418,17,31,101
2419,17,31,101
2420,17,31,101
2421,17,31,101
2422,17,32,101
2423,17,32,101
2424,17,32,101
2425,17,33,101
2426,17,33,101
2427,0,5,36
2428,0,9,27
2429,0,5,26
2430,0,10,1
2431,0,8,0
2432,0,6,26
2433,0,6,26
2434,0,7,26
2435,21,13,107
2436,21,39,109
2437,21,40,110
2438,22,40,112
2439,22,42,112
2440,23,42,112
2441,22,43,112
2442,22,45,112
2443,21,47,114
2444,21,48,114
2445,21,50,114
2446,21,52,115
2447,21,53,116
2448,21,55,117
2449,19,55,117
2450,19,56,116
2451,20,56,116
2452,21,54,115
2453,21,56,116
2454,22,58,118
2455,22,58,118
2456,24,59,122
2457,27,65,125
2458,29,63,126
2459,31,60,128
2460,33,60,129
2461,31,57,128
2462,34,58,127
2463,33,56,130
2464,37,53,131
2465,39,54,131
2466,40,57,130
2467,43,57,132
2468,47,57,132
2469,47,55,130
2470,48,59,128
2471,48,58,127
2472,48,59,126
2473,45,57,124
2474,42,55,125
2475,41,55,124
2476,37,55,120
2477,34,54,116
2478,29,54,116
2479,24,50,113
2480,0,4,26
2481,19,32,99
2482,19,32,99
2483,19,32,99
2484,19,32,100
2485,19,32,100
2486,18,32,101
2487,18,31,101
2488,18,31,101
2489,17,31,101
2490,17,31,101
2491,17,31,101
2492,17,31,101
2493,17,31,101
2494,17,31,101
2495,17,32,101
2496,17,32,101
2497,17,32,101
2498,17,33,101
2499,17,33,101
2500,0,7,36
2501,0,5,26
2502,0,5,26
2503,0,4,26
2504,0,8,0
2505,0,6,26
2506,0,8,26
2507,0,6,26
2508,0,7,26
2509,21,13,110
2510,21,38,110
2511,22,40,111
2512,23,42,111
2513,23,42,111
2514,23,42,112
2515,23,44,111
2516,22,44,111
2517,22,46,113
2518,21,48,113
2519,21,50,113
2520,21,52,115
2521,21,52,116
2522,21,55,115
2523,21,56,115
2524,21,56,115
2525,22,56,115
2526,23,55,115
2527,23,57,114
2528,23,58,116
2529,24,59,122
2530,26,61,123
2531,29,62,125
2532,29,57,125
2533,32,60,128
2534,33,60,127
2535,35,59,127
2536,36,57,130
2537,33,51,130
2538,33,48,131
2539,34,52,131
2540,41,57,131
2541,45,56,132
2542,49,57,131
2543,48,56,130
2544,48,58,129
2545,48,59,126
2546,47,60,126
2547,44,59,125
2548,42,56,125
2549,40,55,123
2550,38,55,119
2551,34,55,116
2552,28,53,116
2553,25,49,113
2554,19,14,98
2555,19,32,99
2556,19,33,100
2557,19,33,99
2558,19,33,99
2559,19,33,100
2560,19,33,100
2561,18,32,101
2562,18,31,101
2563,18,31,101
2564,18,31,101
2565,17,31,101
2566,17,31,101
2567,17,31,101
2568,17,31,101
2569,17,31,101
2570,17,32,101
2571,17,32,101
2572,17,33,101
2573,17,33,101
2574,17,33,101
2575,0,5,26
2576,0,5,26
2577,0,4,26
2578,0,4,26
2579,0,8,0
2580,0,10,0
2581,0,6,26
2582,0,7,26
2583,0,5,26
2584,21,38,111
2585,22,38,111
2586,23,39,111
2587,23,42,111
2588,23,42,111
2589,23,43,110
2590,23,45,110
2591,23,45,112
2592,22,48,112
2593,21,50,112
2594,22,52,113
2595,22,52,113
2596,22,55,115
2597,22,56,115
2598,22,58,115
2599,23,57,115
2600,23,56,115
2601,23,58,114
2602,23,57,114
2603,25,58,117
2604,26,58,120
2605,30,63,126
2606,30,60,125
2607,32,57,128
2608,33,57,128
2609,35,58,127
2610,36,56,129
2611,30,55,131
2612,33,52,130
2613,34,49,131
2614,35,49,131
2615,35,54,131
2616,46,58,132
2617,48,57,130
2618,48,57,129
2619,47,59,128
2620,47,59,127
2621,47,60,127
2622,44,60,125
2623,42,58,124
2624,39,58,123
2625,37,56,119
2626,33,54,117
2627,28,53,116
2628,19,13,87
2629,19,15,98
2630,19,16,99
2631,19,33,100
2632,19,33,99
2633,19,33,99
2634,19,33,100
2635,19,32,100
2636,18,32,101
2637,18,32,101
2638,18,32,101
2639,18,32,101
2640,18,31,101
2641,18,31,101
2642,17,31,101
2643,17,31,101
2644,17,31,101
2645,17,32,101
2646,17,32,101
2647,17,33,101
2648,17,33,101
2649,0,7,36
2650,0,5,26
2651,0,4,26
2652,0,4,26
2653,0,4,26
2654,0,9,0
2655,0,7,0
2656,0,6,26
2657,0,7,26
2658,0,5,26
2659,22,35,111
2660,23,39,110
2661,23,40,110
2662,23,41,110
2663,23,41,110
2664,23,45,110
2665,23,45,111
2666,23,46,112
2667,24,48,111
2668,23,50,113
2669,23,53,114
2670,23,55,115
2671,23,57,115
2672,24,57,114
2673,25,58,114
2674,26,56,114
2675,26,56,114
2676,24,59,114
2677,26,59,114
2678,28,59,119
2679,29,62,123
2680,30,61,123
2681,33,58,125
2682,33,58,127
2683,35,58,127
2684,35,59,129
2685,36,56,130
2686,32,54,131
2687,35,50,131
2688,35,51,131
2689,36,52,131
2690,42,56,133
2691,48,58,131
2692,49,58,129
2693,48,60,129
2694,46,60,128
2695,47,60,127
2696,46,60,126
2697,44,61,124
2698,40,59,123
2699,38,59,124
2700,37,56,118
2701,32,54,117
2702,26,53,115
2703,19,15,98
2704,19,16,98
2705,19,33,99
2706,19,33,99
2707,19,33,99
2708,19,32,100
2709,19,32,100
2710,18,32,101
2711,18,32,101
2712,18,32,101
2713,18,32,101
2714,18,32,101
2715,18,32,101
2716,18,31,101
2717,18,31,101
2718,18,32,101
2719,18,32,101
2720,18,32,101
2721,18,33,101
2722,18,33,101
2723,0,5,26
2724,0,4,26
2725,0,4,26
2726,0,4,26
2727,0,6,26
2728,0,6,26
2729,0,6,26
2730,0,6,26
2731,0,7,26
2732,0,5,26
2733,24,39,110
2734,23,40,110
2735,23,40,110
2736,23,40,110
2737,23,42,110
2738,23,44,111
2739,23,46,112
2740,24,47,114
2741,24,49,111
2742,23,50,112
2743,23,55,114
2744,23,57,114
2745,23,58,114
2746,25,58,114
2747,26,58,114
2748,26,57,114
2749,27,59,112
2750,26,59,113
2751,26,59,117
2752,29,62,121
2753,30,63,123
2754,32,63,123
2755,34,61,125
2756,36,59,126
2757,37,61,127
2758,36,61,127
2759,39,58,130
2760,41,52,130
2761,42,51,130
2762,42,52,131
2763,41,55,133
2764,45,58,132
2765,48,60,131
2766,49,57,130
2767,46,59,131
2768,46,60,128
2769,47,58,128
2770,45,61,124
2771,44,61,125
2772,40,59,123
2773,38,58,123
2774,35,56,118
2775,30,54,117
2776,26,53,113
2777,19,14,98
2778,19,14,99
2779,19,33,99
2780,19,32,100
2781,19,32,100
2782,19,32,101
2783,18,32,101
2784,18,32,101
2785,18,32,101
2786,18,32,101
2787,18,32,101
2788,18,32,101
2789,18,32,101
2790,18,31,101
2791,18,32,101
2792,18,32,101
2793,18,33,101
2794,18,33,101
2795,18,33,100
2796,0,5,4
2797,0,4,26
2798,0,4,26
2799,0,6,26
2800,0,6,26
2801,0,6,26
2802,0,6,26
2803,0,6,26
2804,0,5,26
2805,0,7,26
2806,24,40,110
2807,23,40,110
2808,23,40,110
2809,23,40,109
2810,23,43,110
2811,23,44,111
2812,23,45,112
2813,24,48,113
2814,24,50,113
2815,24,54,114
2816,23,55,114
2817,23,56,114
2818,24,59,114
2819,26,58,114
2820,26,57,114
2821,27,57,113
2822,28,57,115
2823,27,58,117
2824,30,60,120
2825,30,63,122
2826,32,62,123
2827,35,61,124
2828,35,60,124
2829,37,60,125
2830,37,62,127
2831,38,57,128
2832,41,56,129
2833,42,53,129
2834,42,52,129
2835,43,55,131
2836,40,55,132
2837,47,59,132
2838,48,59,131
2839,49,58,131
2840,46,60,132
2841,47,60,130
2842,46,59,128
2843,45,61,124
2844,43,60,125
2845,39,56,124
2846,38,54,122
2847,34,54,118
2848,28,54,115
2849,0,7,26
2850,0,7,26
2851,19,31,100
2852,19,32,100
2853,19,32,101
2854,18,32,101
2855,18,32,101
2856,18,32,101
2857,18,32,101
2858,18,32,101
2859,18,32,101
2860,18,32,101
2861,18,31,101
2862,18,32,101
2863,18,32,101
2864,18,33,100
2865,18,33,100
2866,18,33,97
2867,0,7,1
2868,0,4,26
2869,0,6,26
2870,0,6,26
2871,0,6,26
2872,0,6,26
2873,0,6,26
2874,0,7,26
2875,23,13,110
2876,24,40,109
2877,24,40,109
2878,23,40,109
2879,23,40,109
2880,23,41,109
2881,23,44,111
2882,23,46,112
2883,24,47,112
2884,24,50,114
2885,24,54,115
2886,24,55,115
2887,23,56,114
2888,23,58,114
2889,24,60,114
2890,28,58,114
2891,28,57,113
2892,28,58,115
2893,28,59,118
2894,30,61,119
2895,32,61,120
2896,34,62,122
2897,35,61,124
2898,34,63,125
2899,37,61,124
2900,38,60,127
2901,38,60,127
2902,41,57,129
2903,42,55,129
2904,44,54,129
2905,44,55,129
2906,42,57,130
2907,44,58,132
2908,47,58,133
2909,48,58,132
2910,47,58,132
2911,46,58,132
2912,47,55,128
2913,46,55,127
2914,45,58,125
2915,42,57,124
2916,38,54,124
2917,38,54,120
2918,31,54,117
2919,26,54,115
2920,0,7,26
2921,19,28,88
2922,19,31,100
2923,19,32,101
2924,18,32,101
2925,18,32,101
2926,18,32,101
2927,18,32,101
2928,18,32,101
2929,18,32,101
2930,18,32,101
2931,18,33,101
2932,18,32,101
2933,18,33,100
2934,18,33,100
2935,18,33,100
2936,18,12,98
2937,0,6,26
2938,0,6,26
2939,0,6,26
2940,0,6,26
2941,0,6,26
2942,0,6,26
2943,0,6,26
2944,0,5,26
2945,23,12,108
2946,24,40,108
2947,24,41,108
2948,23,41,108
2949,23,41,108
2950,23,43,110
2951,23,45,112
2952,24,46,111
2953,24,49,114
2954,24,50,116
2955,24,55,115
2956,24,55,115
2957,23,58,115
2958,24,60,115
2959,28,60,114
2960,28,58,114
2961,28,58,115
2962,29,57,117
2963,31,58,119
2964,33,58,120
2965,35,62,120
2966,36,60,123
2967,38,65,125
2968,37,64,125
2969,40,64,124
2970,42,62,126
2971,42,60,128
2972,44,59,129
2973,44,56,128
2974,47,53,127
2975,43,56,131
2976,41,58,133
2977,47,56,134
2978,47,53,134
2979,49,55,133
2980,47,56,132
2981,46,54,130
2982,47,54,129
2983,46,54,128
2984,45,56,126
2985,40,54,125
2986,38,55,123
2987,34,54,118
2988,30,54,117
2989,25,54,113
2990,0,7,26
2991,19,31,100
2992,19,31,101
2993,18,32,101
2994,18,32,101
2995,18,32,101
2996,18,32,101
2997,18,32,101
2998,18,32,101
2999,18,32,101
3000,18,32,101
3001,18,32,100
3002,18,33,100
3003,18,33,100
3004,18,33,99
3005,0,6,35
3006,0,6,26
3007,0,8,26
3008,0,6,26
3009,0,6,26
3010,0,6,26
3011,0,6,26
3012,0,6,26
3013,0,5,26
3014,24,40,108
3015,24,40,108
3016,24,41,108
3017,23,41,108
3018,23,42,110
3019,23,43,110
3020,23,45,111
3021,24,49,113
3022,24,50,116
3023,24,52,116
3024,24,55,115
3025,25,55,115
3026,24,60,116
3027,26,60,116
3028,28,59,117
3029,28,57,116
3030,30,57,117
3031,31,57,120
3032,33,58,120
3033,37,58,118
3034,38,61,121
3035,38,63,124
3036,40,65,125
3037,42,64,126
3038,43,61,125
3039,43,59,126
3040,44,58,128
3041,38,56,128
3042,39,52,128
3043,46,52,126
3044,45,54,132
3045,41,56,135
3046,46,54,135
3047,47,54,133
3048,48,54,132
3049,47,55,131
3050,47,54,131
3051,46,54,130
3052,45,54,128
3053,44,56,126
3054,40,55,125
3055,37,55,124
3056,32,53,118
3057,28,51,117
3058,0,6,26
3059,19,30,88
3060,19,31,101
3061,18,28,101
3062,18,31,101
3063,18,31,101
3064,18,31,101
3065,18,31,101
3066,18,31,101
3067,18,31,100
3068,18,32,100
3069,18,32,100
3070,18,33,100
3071,18,33,100
3072,0,9,36
3073,0,6,26
3074,0,6,26
3075,0,6,26
3076,0,6,26
3077,0,6,26
3078,0,6,26
3079,0,6,26
3080,0,6,26
3081,23,34,97
3082,24,41,108
3083,24,41,108
3084,24,41,108
3085,23,41,109
3086,23,43,110
3087,23,44,110
3088,24,46,114
3089,24,48,116
3090,24,52,117
3091,25,53,117
3092,26,54,116
3093,26,57,116
3094,27,59,116
3095,28,58,117
3096,30,56,116
3097,30,57,117
3098,33,56,120
3099,33,60,122
3100,38,60,119
3101,40,62,120
3102,41,64,123
3103,41,69,124
3104,41,62,126
3105,44,58,126
3106,45,56,126
3107,44,57,128
3108,39,56,128
3109,38,51,126
3110,39,53,126
3111,46,56,130
3112,42,56,131
3113,42,55,135
3114,46,54,134
3115,48,53,133
3116,47,52,131
3117,47,54,132
3118,47,54,131
3119,46,53,129
3120,45,54,128
3121,43,56,126
3122,38,55,125
3123,37,55,123
3124,31,53,118
3125,27,52,116
3126,0,6,26
3127,19,33,101
3128,0,5,26
3129,18,29,90
3130,18,31,101
3131,18,31,101
3132,18,31,101
3133,18,31,100
3134,18,31,100
3135,18,32,100
3136,18,33,100
